;Fastkraft;Varmepumpe 1 EL tilført;Varmepumpe 1 avgitt energi;Varmepumpe 2 EL tilført;Varmepumpe 2 avgitt energi;Varmevannsbereder EL;Elektrokjel spisslast;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;Varme radiator;Varme gulv;Radon;Radon;Radon;Areal;Temperatur
dateUnit;G02_0038_M1E;G02_0038_SM_M16E;G02_0038_SM_M27V;G02_0038_SM_M17E;G02_0038_SM_M28V;G02_0038_SM_M18E;G02_0038_SM_M19E;G02_0038_SM_M1E;G02_0038_SM_M22V;G02_0038_SM_M2E;G02_0038_SM_M23V;G02_0038_SM_M3E;G02_0038_SM_M24V;G02_0038_SM_M4E;G02_0038_SM_M25V;G02_0038_SM_M5E;G02_0038_SM_M26V;G02_0038_SM_M29V;G02_0038_SM_M30V;G02_0038_M_M1RD;G02_0038_M_M1RD;G02_0038_M_M1RD;Hovedbygg;MET_44640_TA
15.04.2021 14:00;79;5;7;11;31;5;0;2;0;3;0;4;0;14;0;12;0;40;7;11,4;138,3;20,4;5678;13,1
15.04.2021 15:00;70;2;6;13;37;6;0;2;0;2;0;4;0;9;0;11;1;30;2;34,9;109,6;26;5678;12,6
15.04.2021 16:00;33;0;0;9;28;5;0;0;0;0;0;0;1;0;0;0;0;30;2;44,9;58,9;41,7;5678;12,7
15.04.2021 17:00;25;1;0;4;13;7;0;0;0;0;0;0;0;0;0;1;0;10;1;37,8;49,5;9,2;5678;11,2
15.04.2021 18:00;22;0;0;4;10;6;0;0;0;0;0;0;0;0;0;0;0;10;1;89,2;82,9;82,1;5678;10,1
15.04.2021 19:00;22;1;0;5;10;6;0;0;0;0;0;0;0;0;0;0;0;10;1;64,4;65,8;114,9;5678;9,9
15.04.2021 20:00;25;1;0;7;24;6;0;0;0;0;0;0;0;0;0;0;0;10;1;114,2;130;197,4;5678;8,6
15.04.2021 21:00;27;0;0;8;23;7;0;0;0;0;0;0;0;0;0;0;0;20;1;181,5;173,6;237,2;5678;7,3
15.04.2021 22:00;28;1;0;9;22;6;0;0;0;0;0;0;0;0;0;0;0;20;1;228,9;174;243,2;5678;6,6
15.04.2021 23:00;30;0;0;11;30;6;0;0;0;0;0;0;0;0;0;0;0;20;1;153,8;184,6;176,1;5678;4,9
16.04.2021 00:00;27;1;0;8;18;7;0;0;0;0;0;0;0;0;0;0;0;10;1;267,8;194;157,2;5678;4,7
16.04.2021 01:00;29;0;0;10;24;6;0;0;0;0;0;0;0;0;0;0;0;20;1;319;221;207,3;5678;5,3
16.04.2021 02:00;28;1;0;9;24;6;0;0;0;0;0;0;0;0;0;0;0;20;1;400;180,7;370,4;5678;5,4
16.04.2021 03:00;28;0;0;9;20;6;0;0;0;0;0;0;0;0;0;0;0;20;1;305,7;252,1;429,8;5678;5,1
16.04.2021 04:00;30;3;3;9;20;6;0;0;0;0;0;0;0;0;0;0;0;20;1;173,1;327,8;398,5;5678;5,7
16.04.2021 05:00;88;10;22;14;33;6;1;2;0;2;0;6;0;17;9;14;10;40;1;151,2;295,2;565;5678;5,4
16.04.2021 06:00;102;13;27;12;36;6;10;4;0;4;0;6;1;18;10;15;12;40;7;149,5;179,9;454,2;5678;4,5
16.04.2021 07:00;84;12;27;13;36;6;9;2;0;2;0;4;0;10;4;9;12;50;13;132,4;90,3;198,4;5678;5
16.04.2021 08:00;112;11;28;12;37;6;20;2;0;2;0;4;0;12;4;12;10;50;14;145;64,3;9,3;5678;6,4
16.04.2021 09:00;119;12;28;12;37;6;19;2;0;3;0;4;0;15;1;13;6;60;13;57,4;99,3;0;5678;8,7
16.04.2021 10:00;99;8;17;13;36;7;0;2;0;3;0;4;0;17;0;14;1;50;8;71,9;35,4;12,8;5678;10,6
16.04.2021 11:00;87;1;0;12;35;6;0;3;0;2;0;5;0;16;0;12;0;20;11;47,9;4,2;16,8;5678;12,5
16.04.2021 12:00;82;0;0;9;29;5;0;2;0;3;0;4;0;15;0;14;0;30;6;8,3;46;0;5678;14,5
16.04.2021 13:00;84;1;0;9;34;6;0;2;0;2;0;5;0;16;0;13;0;30;7;0,6;92,5;7,1;5678;15,2
16.04.2021 14:00;76;0;0;10;33;5;0;2;0;1;0;4;0;15;0;14;0;20;5;22,9;25,1;29,2;5678;15,3
16.04.2021 15:00;70;3;5;10;29;7;0;2;0;2;0;4;0;12;0;11;0;30;7;26,2;38,4;45,3;5678;15,8
16.04.2021 16:00;35;1;3;8;26;5;0;0;0;0;0;0;0;0;0;1;0;20;4;72,8;105;43,8;5678;13,7
16.04.2021 17:00;23;1;0;4;17;5;0;0;0;0;0;1;0;1;0;0;0;20;1;82,9;151,4;21,1;5678;13,8
16.04.2021 18:00;21;1;0;4;11;6;0;0;0;0;0;0;0;0;0;0;0;10;1;105;199,2;64,6;5678;11,6
16.04.2021 19:00;19;0;0;4;11;5;0;0;0;0;0;0;0;0;0;0;0;10;1;69,8;193,2;63,5;5678;11,7
16.04.2021 20:00;22;1;0;6;12;5;0;0;0;0;0;0;0;0;0;0;0;10;1;68,8;186,2;64,4;5678;10,4
16.04.2021 21:00;25;0;0;6;23;6;0;0;0;0;0;0;0;0;0;0;0;10;1;102,6;191,9;127,4;5678;8,6
16.04.2021 22:00;26;1;0;8;24;5;0;0;0;0;0;0;0;0;0;0;0;20;1;88,9;172,8;237,1;5678;7,7
16.04.2021 23:00;25;0;0;7;14;5;0;0;0;0;0;0;0;0;0;0;0;10;1;134,9;118,1;355,9;5678;6,9
17.04.2021 00:00;24;2;3;7;21;4;0;0;0;0;0;0;0;0;0;0;0;20;1;153,4;135,6;415;5678;7
17.04.2021 01:00;24;1;0;6;14;5;0;0;0;0;0;0;0;0;0;0;0;20;1;118,9;154,9;445,5;5678;6,7
17.04.2021 02:00;24;1;0;7;15;4;0;0;0;0;0;0;0;0;0;0;0;10;1;176,3;231,5;561,6;5678;7,8
17.04.2021 03:00;27;1;0;10;28;6;0;0;0;0;0;0;0;0;0;0;0;30;2;172,9;366,7;580,1;5678;8,8
17.04.2021 04:00;24;0;0;6;16;5;0;0;0;0;0;0;0;0;0;0;0;10;1;174,6;353,3;386,9;5678;8,6
17.04.2021 05:00;25;1;0;8;17;5;0;0;0;0;0;0;0;0;0;0;0;20;1;250;283,3;327,2;5678;7,7
17.04.2021 06:00;26;0;0;9;28;4;0;0;0;0;0;0;0;0;0;0;0;20;0;243,8;297,2;364;5678;6,7
17.04.2021 07:00;21;1;0;5;11;6;0;0;0;0;0;0;0;0;0;0;0;20;1;357,8;264,4;549,6;5678;7,5
17.04.2021 08:00;19;0;0;3;10;4;0;0;0;0;0;0;0;0;0;0;0;10;1;404,4;322,5;642,4;5678;8,8
17.04.2021 09:00;17;1;0;3;7;5;0;0;0;0;0;0;0;0;0;0;0;10;2;286,4;349,4;487,2;5678;9,7
17.04.2021 10:00;16;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;10;1;256,2;442,6;502;5678;14,5
17.04.2021 11:00;19;1;0;4;10;4;0;0;0;0;0;0;0;0;0;0;0;10;1;402,4;546,2;527,2;5678;15,9
17.04.2021 12:00;16;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;581,3;574,6;425,8;5678;16,7
17.04.2021 13:00;19;0;0;2;10;6;0;0;0;0;0;0;0;0;0;0;0;8;1;667,5;414,9;370,7;5678;17,2
17.04.2021 14:00;17;1;0;3;6;4;0;0;0;0;0;0;0;0;0;0;0;2;1;719,7;330,3;412;5678;16,8
17.04.2021 15:00;20;0;0;4;6;6;0;0;0;0;0;0;0;0;0;0;0;10;1;662,9;334,2;488,5;5678;15,5
17.04.2021 16:00;19;1;0;4;16;4;0;0;0;0;0;0;0;0;0;0;0;10;1;580,6;363;650,1;5678;14,4
17.04.2021 17:00;20;0;0;4;10;5;0;0;0;0;0;0;0;0;0;0;0;10;1;563,7;527,2;694;5678;13,8
17.04.2021 18:00;20;1;0;5;10;5;0;0;0;0;0;0;0;0;0;0;0;10;1;522,1;647,3;642,9;5678;13,1
17.04.2021 19:00;20;0;0;5;15;5;0;0;0;0;0;0;0;0;0;0;0;10;1;428,5;720,4;710,2;5678;13,4
17.04.2021 20:00;22;1;0;5;20;6;0;0;0;0;0;0;0;0;0;0;0;10;1;522;730,2;792,4;5678;12
17.04.2021 21:00;26;0;0;9;21;4;0;0;0;0;0;0;0;0;0;0;0;20;1;645,3;811,2;779,4;5678;10,6
17.04.2021 22:00;28;3;5;10;26;4;0;0;0;0;0;0;0;0;0;0;0;30;1;560,8;773;787,9;5678;9,1
17.04.2021 23:00;23;1;0;5;19;6;0;0;0;0;0;0;0;0;0;0;0;10;1;566,1;612,8;714,8;5678;8,3
18.04.2021 00:00;26;1;0;9;24;4;0;0;0;0;0;0;0;0;0;0;0;20;1;750,2;552,5;734,9;5678;7,2
18.04.2021 01:00;25;0;0;8;15;4;0;0;0;0;0;0;0;0;0;0;0;20;1;779,3;528,4;736,8;5678;6,6
18.04.2021 02:00;23;1;0;5;11;6;0;0;0;0;0;0;0;0;0;0;0;10;1;659,9;608,2;765,3;5678;6,4
18.04.2021 03:00;28;1;0;10;28;5;0;0;0;0;0;0;0;0;0;0;0;30;1;741,4;566,6;707,9;5678;6,4
18.04.2021 04:00;24;0;0;6;17;5;0;0;0;0;0;0;0;0;0;0;0;20;1;857,1;673,5;682,9;5678;5,6
18.04.2021 05:00;24;1;0;9;25;4;0;0;0;0;0;0;0;0;0;0;0;20;1;889,7;730,9;712,9;5678;5,7
18.04.2021 06:00;23;0;0;5;14;5;0;0;0;0;0;0;0;0;0;0;0;10;1;946,8;770,6;824,1;5678;5,6
18.04.2021 07:00;23;1;0;8;25;5;0;0;0;0;0;0;0;0;0;0;0;20;1;836,4;667,3;799,6;5678;6,4
18.04.2021 08:00;21;0;0;7;13;5;0;0;0;0;0;0;0;0;0;0;0;20;1;726,3;628,6;892,3;5678;6,8
18.04.2021 09:00;17;1;0;2;8;5;0;0;0;0;0;0;0;0;0;0;0;10;1;677;599,3;823,6;5678;10,1
18.04.2021 10:00;17;0;0;3;8;4;0;0;0;0;0;0;0;0;0;0;0;10;1;653,4;712,9;641,5;5678;13,2
18.04.2021 11:00;17;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;10;1;760;664,3;746;5678;15,1
18.04.2021 12:00;17;0;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;803,6;643,7;922;5678;14,8
18.04.2021 13:00;19;1;0;3;6;6;0;0;0;0;0;0;0;0;0;0;0;10;1;825,1;699;860,9;5678;12,7
18.04.2021 14:00;15;1;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;10;1;714,3;695,4;710,2;5678;13,8
18.04.2021 15:00;18;0;0;3;7;5;0;0;0;0;0;0;0;0;0;0;0;0;1;696;550,9;711,7;5678;13,2
18.04.2021 16:00;20;1;0;6;18;5;0;0;0;0;0;0;0;0;0;0;0;10;1;678,6;641,2;658,2;5678;12,8
18.04.2021 17:00;20;0;0;3;11;5;0;0;0;0;0;0;0;0;0;0;0;10;1;793,7;712;744,4;5678;9,7
18.04.2021 18:00;18;1;0;3;10;4;0;0;0;0;0;0;0;0;0;0;0;10;1;922,8;672,5;676,3;5678;9,5
18.04.2021 19:00;19;0;0;3;7;6;0;0;0;0;0;0;0;0;0;0;0;10;1;969,7;784,3;808,5;5678;8,3
18.04.2021 20:00;24;1;0;9;25;5;0;0;0;0;0;0;0;0;0;0;0;20;1;965,4;809,6;812,6;5678;7,7
18.04.2021 21:00;26;0;0;8;26;5;0;0;0;0;0;0;0;0;0;0;0;10;1;895,8;934,2;733,3;5678;7,5
18.04.2021 22:00;23;1;0;6;12;5;0;0;0;0;0;0;0;0;0;0;0;20;1;824,6;806,8;678,9;5678;5,4
18.04.2021 23:00;27;0;0;9;28;4;0;0;0;0;0;0;0;0;0;0;0;20;1;771,4;666,9;724,9;5678;5,2
19.04.2021 00:00;21;1;0;4;8;6;0;0;0;0;0;0;0;0;0;0;0;10;1;629,7;522,7;730,2;5678;5,4
19.04.2021 01:00;26;1;0;8;21;5;0;0;0;0;0;0;0;0;0;0;0;20;1;585;647,2;676;5678;5,2
19.04.2021 02:00;23;0;0;6;16;4;0;0;0;0;0;0;0;0;0;0;0;20;1;571,5;713,4;717,8;5678;3,7
19.04.2021 03:00;23;1;0;5;14;5;0;0;0;0;0;0;0;0;0;0;0;10;1;432,8;745,7;762,5;5678;4,2
19.04.2021 04:00;25;0;0;8;23;5;0;0;0;0;0;0;0;0;0;0;0;20;7;467,5;756,1;786,3;5678;4,4
19.04.2021 05:00;77;4;9;12;33;5;0;2;0;0;0;0;0;0;0;0;0;30;6;486,5;740,1;873,6;5678;4,1
19.04.2021 06:00;80;8;17;10;26;4;0;3;0;0;0;0;0;0;0;0;0;30;6;359,2;772,4;718;5678;3,7
19.04.2021 07:00;67;5;10;13;41;6;0;3;0;0;0;0;0;0;0;0;0;30;12;257,2;604,1;395,3;5678;3,5
19.04.2021 08:00;84;4;12;11;33;5;0;2;0;0;0;0;0;0;0;0;0;40;13;158,9;355;21,2;5678;4,4
19.04.2021 09:00;84;2;0;9;28;6;0;2;0;0;0;0;0;0;0;0;0;20;11;69,1;136,9;0;5678;3,9
19.04.2021 10:00;78;0;0;5;19;6;0;2;0;0;0;0;0;0;0;0;0;20;4;57,9;76,6;1;5678;4,3
19.04.2021 11:00;82;1;0;8;21;6;0;2;0;0;0;0;0;0;0;0;0;20;3;43,3;84,7;24;5678;5,5
19.04.2021 12:00;86;1;0;8;24;7;0;3;0;22;0;37;0;123;2;107;9;20;2;59,2;98,5;37,8;5678;6,4
19.04.2021 13:00;79;1;0;6;22;5;0;2;0;2;0;4;0;15;0;14;0;20;0;21,2;108,4;32,7;5678;7,2
19.04.2021 14:00;72;0;0;5;22;6;0;2;0;3;0;4;0;15;0;13;0;20;1;35,2;69,2;1,6;5678;7,5
19.04.2021 15:00;67;1;0;6;20;6;0;2;0;2;0;3;0;11;0;12;0;20;2;11,4;44,3;10,4;5678;5,9
19.04.2021 16:00;30;0;0;6;15;5;0;1;0;0;0;1;0;0;0;0;0;10;1;0,1;37,4;26,1;5678;4,9
19.04.2021 17:00;19;1;0;2;7;5;0;0;0;0;0;0;0;0;0;0;0;10;1;38,2;31,7;30,3;5678;4,9
19.04.2021 18:00;19;0;0;3;8;5;0;0;0;0;0;0;0;0;0;0;0;10;1;97;66,5;66,6;5678;5,5
19.04.2021 19:00;19;1;0;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;1;133,4;58,6;43,1;5678;6,3
19.04.2021 20:00;21;0;0;6;13;4;0;0;0;0;0;0;0;0;0;0;0;10;1;151,6;30;21,4;5678;5,3
19.04.2021 21:00;25;1;0;7;28;6;0;0;0;0;0;0;0;0;0;0;0;20;1;86,1;1;41;5678;4,6
19.04.2021 22:00;23;0;0;6;10;4;0;0;0;0;0;0;0;0;0;0;0;10;1;198;61,2;87,1;5678;4,9
19.04.2021 23:00;24;1;0;6;20;5;0;0;0;0;0;0;0;0;0;0;0;20;1;227,1;254,6;127,3;5678;4,8
20.04.2021 00:00;25;1;0;8;18;5;0;0;0;0;0;0;0;0;0;0;0;10;1;241,5;338;178,3;5678;4,3
20.04.2021 01:00;25;0;0;7;19;5;0;0;0;0;0;0;0;0;0;0;0;20;1;383,8;388;310,2;5678;3,8
20.04.2021 02:00;22;1;0;5;15;4;0;0;0;0;0;0;0;0;0;0;0;10;1;400;464,2;395,7;5678;3,6
20.04.2021 03:00;23;0;0;6;13;6;0;0;0;0;0;0;0;0;0;0;0;10;1;270;502,8;498,4;5678;4,2
20.04.2021 04:00;26;1;0;9;20;4;0;0;0;0;0;0;0;0;0;0;0;20;1;214,2;475,9;500,9;5678;4,1
20.04.2021 05:00;76;5;12;9;28;5;0;2;0;0;0;0;0;0;0;0;0;30;1;232,5;341,8;478,6;5678;4
20.04.2021 06:00;85;11;23;12;32;5;0;4;0;0;0;0;0;0;0;0;0;40;9;308,3;237,4;349,7;5678;4
20.04.2021 07:00;74;11;22;12;37;5;0;2;0;0;0;0;0;0;0;0;0;40;15;203,6;180,9;220,7;5678;3,8
20.04.2021 08:00;80;5;8;12;35;6;0;2;0;0;0;0;0;0;0;0;0;27;14;112,1;210;91,5;5678;4,5
20.04.2021 09:00;77;1;4;8;25;5;0;2;0;0;0;0;0;0;0;0;0;23;10;52,3;131,5;6,9;5678;5,1
20.04.2021 10:00;76;1;0;6;15;6;0;3;0;0;0;0;0;0;0;0;0;20;5;0,9;94,6;24,3;5678;6,6
20.04.2021 11:00;78;0;0;4;14;5;0;2;0;15;0;31;0;102;5;90;15;10;1;0;92,3;1,3;5678;7,5
20.04.2021 12:00;81;1;0;7;21;6;0;3;0;3;0;4;0;16;0;13;0;20;1;18,1;94,9;0;5678;7,9
20.04.2021 13:00;80;0;0;7;23;5;0;2;0;3;0;4;0;16;0;12;0;20;1;49;102;0;5678;8,5
20.04.2021 14:00;73;1;0;5;16;6;0;3;0;3;0;4;0;16;0;11;0;20;3;53,6;124,8;9,5;5678;8,3
20.04.2021 15:00;67;0;0;7;24;6;0;2;0;1;0;4;0;12;0;12;0;20;3;15,9;187,4;50,1;5678;8,7
20.04.2021 16:00;34;1;0;8;22;5;0;0;0;1;0;0;0;1;0;1;0;10;1;0,4;125,1;22,7;5678;8,1
20.04.2021 17:00;22;0;0;3;7;5;0;0;0;0;0;0;0;0;0;0;0;10;1;8,9;94;16;5678;7,9
20.04.2021 18:00;20;1;0;4;19;5;0;0;0;0;0;0;0;0;0;0;0;10;1;94,7;98,4;93,6;5678;7,3
20.04.2021 19:00;22;1;0;6;9;5;0;0;0;0;0;0;0;0;0;0;0;20;1;169,4;121,2;65,3;5678;6,7
20.04.2021 20:00;23;0;0;6;15;5;0;0;0;0;0;0;0;0;0;0;0;10;1;223;164,6;66,3;5678;5,5
20.04.2021 21:00;26;1;0;8;23;6;0;0;0;0;0;0;0;0;0;0;0;10;1;219,6;156,7;165,6;5678;4,7
20.04.2021 22:00;22;0;0;5;19;4;0;0;0;0;0;0;0;0;0;0;0;20;1;166;112,3;231,4;5678;4,3
20.04.2021 23:00;24;1;0;6;17;5;0;0;0;0;0;0;0;0;0;0;0;10;1;167,5;91,5;379,5;5678;4
21.04.2021 00:00;25;0;0;7;12;6;0;0;0;0;0;0;0;0;0;0;0;20;1;269,2;180,6;356,7;5678;3,5
21.04.2021 01:00;24;1;0;8;19;5;0;0;0;0;0;0;0;0;0;0;0;10;1;251,8;179,7;443,9;5678;3,9
21.04.2021 02:00;27;0;0;8;24;5;0;0;0;0;0;0;0;0;0;0;0;20;1;268,3;170,6;319,2;5678;3,4
21.04.2021 03:00;23;1;0;6;16;5;0;0;0;0;0;0;0;0;0;0;0;20;1;190,7;266,9;416;5678;3,9
21.04.2021 04:00;24;0;0;7;18;4;0;0;0;0;0;0;0;0;0;0;0;10;1;171,4;352,3;504,7;5678;4,2
21.04.2021 05:00;84;10;18;13;32;5;0;3;0;3;0;6;0;17;6;14;7;40;3;261,3;472;438,7;5678;4,3
21.04.2021 06:00;90;12;27;13;37;4;2;3;0;3;0;6;0;18;7;15;9;30;15;273,8;451,1;332,9;5678;4,3
21.04.2021 07:00;79;12;28;12;37;6;5;2;0;1;0;3;1;9;3;9;10;40;14;198,5;297,4;223,5;5678;4,7
21.04.2021 08:00;101;11;28;12;37;5;12;2;0;2;0;4;0;13;3;10;9;60;14;104,6;206,2;136,4;5678;4,3
21.04.2021 09:00;112;11;28;12;37;6;16;2;0;2;0;4;0;15;0;12;8;50;14;33,3;200,4;79,3;5678;5,3
21.04.2021 10:00;110;12;28;12;37;7;9;3;0;1;0;4;0;16;0;12;6;60;13;50,9;102,5;52,2;5678;6,6
21.04.2021 11:00;102;11;28;12;37;6;2;3;0;4;0;4;0;16;0;13;4;50;11;35,9;47,8;27,6;5678;7,2
21.04.2021 12:00;102;11;28;12;37;5;0;2;0;2;0;4;0;15;0;13;3;50;12;69,1;19,9;0,6;5678;8,3
21.04.2021 13:00;103;11;28;12;37;6;0;2;0;2;0;4;0;14;0;14;2;40;12;115,5;16,2;0;5678;8,6
21.04.2021 14:00;99;12;27;11;37;6;0;3;0;3;0;4;0;13;0;12;3;50;12;44,5;16,9;21,1;5678;7,7
21.04.2021 15:00;92;11;28;13;36;6;3;2;0;2;0;3;0;11;0;11;3;50;11;0,3;57,1;49,8;5678;8,6
21.04.2021 16:00;45;4;9;10;29;5;0;0;0;0;0;0;0;0;0;0;1;30;3;0,6;111,9;15,3;5678;9
21.04.2021 17:00;35;1;0;8;23;5;0;0;0;0;0;1;0;1;0;0;0;20;2;25,6;147,4;3,9;5678;8
21.04.2021 18:00;27;1;0;3;7;5;0;0;0;0;0;0;0;0;0;0;0;10;1;47,4;72,5;32,6;5678;7,5
21.04.2021 19:00;21;1;0;6;13;5;0;0;0;0;0;0;0;0;0;0;0;10;1;26,1;52,5;63;5678;7,2
21.04.2021 20:00;26;1;0;9;24;5;0;0;0;0;0;0;0;0;0;0;0;20;1;1,7;85,5;90,6;5678;6,4
21.04.2021 21:00;25;1;0;7;15;5;0;0;0;0;0;0;0;0;0;0;0;20;1;73,1;120,5;136,3;5678;5,4
21.04.2021 22:00;24;1;0;8;21;5;0;0;0;0;0;0;0;0;0;0;0;10;1;128,8;207,8;144,6;5678;4,6
21.04.2021 23:00;24;1;0;7;17;5;0;0;0;0;0;0;0;0;0;0;0;20;1;131,3;213,6;211;5678;4,5
22.04.2021 00:00;28;0;0;9;25;4;0;0;0;0;0;0;0;0;0;0;0;20;1;131,2;221,6;274,4;5678;4,6
22.04.2021 01:00;30;3;4;10;27;6;0;0;0;0;0;0;0;0;0;0;0;30;1;109,8;266,5;257,6;5678;4,5
22.04.2021 02:00;22;0;0;4;10;6;0;0;0;0;0;0;0;0;0;0;0;10;1;173;275,5;260,7;5678;3,7
22.04.2021 03:00;28;2;0;10;27;4;0;0;0;0;0;0;0;0;0;0;0;30;1;155;352,1;336,9;5678;3,3
22.04.2021 04:00;84;9;16;13;36;6;0;2;0;0;0;0;0;0;0;0;0;30;2;120,6;371,3;374,4;5678;2,7
22.04.2021 05:00;86;12;26;12;30;4;0;4;0;0;0;0;0;0;0;0;0;40;14;142,9;317,9;299,1;5678;2,4
22.04.2021 06:00;72;11;27;12;38;6;5;1;0;0;0;0;0;0;0;0;0;40;13;118,4;228,8;187,6;5678;2,3
22.04.2021 07:00;75;12;27;13;33;5;0;3;0;0;0;0;0;0;0;0;0;30;14;115,6;110,8;58,9;5678;2,9
22.04.2021 08:00;104;11;28;12;37;6;13;2;0;0;0;0;0;0;0;0;0;60;12;62,1;95,4;0;5678;3,8
22.04.2021 09:00;117;11;28;12;37;6;13;2;0;0;0;0;0;0;0;0;0;60;13;2,7;59;0;5678;5
22.04.2021 10:00;102;12;27;12;37;6;0;3;0;0;0;0;0;0;0;0;0;40;13;3,2;55,6;11,6;5678;5,2
22.04.2021 11:00;97;12;27;12;36;6;0;3;0;19;0;35;0;113;22;99;59;50;12;45,7;122,6;61,3;5678;6,7
22.04.2021 12:00;95;10;24;13;36;5;0;3;0;3;0;4;0;14;0;13;2;40;13;72,8;93,9;7,5;5678;7,7
22.04.2021 13:00;85;6;16;13;37;5;0;2;0;3;0;4;0;12;0;12;2;40;12;51,4;52,3;24,1;5678;8
22.04.2021 14:00;80;8;16;13;36;6;0;3;0;3;0;4;0;10;0;13;2;30;12;0,9;90,7;50,2;5678;8,7
22.04.2021 15:00;74;5;17;12;36;5;0;2;0;1;0;4;0;11;0;11;2;40;6;0,3;82,2;28,9;5678;9,1
22.04.2021 16:00;35;1;0;11;35;5;0;0;0;0;0;0;0;0;0;0;1;30;2;0;75,5;1,2;5678;10
22.04.2021 17:00;22;1;0;5;14;5;0;0;0;1;0;0;0;0;0;1;0;20;1;37,7;49,6;13,3;5678;8,4
22.04.2021 18:00;24;1;0;8;14;5;0;0;0;0;0;0;0;0;0;0;0;10;1;68,1;50,4;109,4;5678;7,3
22.04.2021 19:00;20;0;0;5;19;4;0;0;0;0;0;0;0;0;0;0;0;10;1;90,3;96,4;123,6;5678;7
22.04.2021 20:00;23;1;0;8;16;5;0;0;0;0;0;0;0;0;0;0;0;20;1;163,4;100,6;108;5678;6
22.04.2021 21:00;26;0;0;9;28;5;0;0;0;0;0;0;0;0;0;0;0;20;1;258,4;85,1;139,9;5678;5,1
22.04.2021 22:00;24;1;0;6;11;5;0;0;0;0;0;0;0;0;0;0;0;17;1;195,4;83,4;236,5;5678;4,6
22.04.2021 23:00;25;0;0;8;24;5;0;0;0;0;0;0;0;0;0;0;0;13;1;215,8;163,6;257,7;5678;4,2
23.04.2021 00:00;24;1;0;7;14;4;0;0;0;0;0;0;0;0;0;0;0;10;1;225,1;282,1;318,9;5678;3,5
23.04.2021 01:00;26;1;0;7;20;5;0;0;0;0;0;0;0;0;0;0;0;20;1;210,2;326,4;369,8;5678;3,2
23.04.2021 02:00;27;0;0;9;24;5;0;0;0;0;0;0;0;0;0;0;0;20;1;99,3;335,5;436,5;5678;2,9
23.04.2021 03:00;21;1;0;5;13;4;0;0;0;0;0;0;0;0;0;0;0;20;1;16,4;369,7;432,4;5678;1,8
23.04.2021 04:00;83;9;17;12;35;6;0;3;0;3;0;6;0;17;6;14;6;40;1;16,4;319,6;340,5;5678;1,4
23.04.2021 05:00;87;11;27;12;36;5;1;3;0;3;0;6;0;17;7;15;10;40;4;55;369,9;337,3;5678;2
23.04.2021 06:00;67;12;27;13;36;4;0;2;0;2;0;4;0;9;3;9;7;30;14;52;331,7;225,7;5678;1,3
23.04.2021 07:00;77;12;26;13;37;5;0;2;0;2;0;4;0;9;2;10;7;40;14;51,1;252,9;159,5;5678;2,5
23.04.2021 08:00;100;11;28;12;37;5;8;2;0;3;0;4;0;12;3;12;7;50;12;51;166,4;69,3;5678;3,9
23.04.2021 09:00;101;12;27;11;37;6;3;3;0;2;0;4;0;13;0;14;4;60;10;68,8;116,1;1,7;5678;4,9
23.04.2021 10:00;100;12;27;13;36;7;0;2;0;3;0;5;0;15;0;13;3;40;7;47,5;53,4;32,9;5678;6,5
23.04.2021 11:00;99;12;26;13;36;6;0;2;0;3;0;4;0;15;0;13;1;50;11;43,1;11,6;50,3;5678;7,4
23.04.2021 12:00;90;7;15;9;27;5;0;2;0;2;0;3;0;15;0;14;0;40;3;31,7;0,2;19;5678;8,2
23.04.2021 13:00;89;5;13;13;37;5;0;3;0;2;0;4;0;15;0;14;0;40;8;50,4;29,9;34,8;5678;7,8
23.04.2021 14:00;78;5;11;11;33;6;0;2;0;2;0;4;0;13;0;12;1;40;10;82,5;159,6;21,5;5678;9,1
23.04.2021 15:00;64;2;0;12;35;5;0;2;0;2;0;4;0;10;0;10;2;30;1;16,3;178,5;40,9;5678;8,9
23.04.2021 16:00;34;0;0;9;27;5;0;0;0;0;0;0;0;0;0;0;0;20;1;0;197,3;17;5678;9,2
23.04.2021 17:00;24;1;0;7;17;6;0;0;0;0;0;0;0;1;0;1;0;20;1;7,7;203,7;0;5678;8,8
23.04.2021 18:00;20;0;0;4;11;5;0;0;0;0;0;0;0;0;0;0;0;10;1;100,8;177,5;28,4;5678;8,3
23.04.2021 19:00;22;1;0;7;16;4;0;0;0;0;0;0;0;0;0;0;0;20;1;109;191,2;148,8;5678;7,6
23.04.2021 20:00;23;1;0;7;15;6;0;0;0;0;0;0;0;0;0;0;0;10;2;104,8;287,6;240,4;5678;6,6
23.04.2021 21:00;24;0;0;7;23;4;0;0;0;0;0;0;0;0;0;0;0;20;1;105,2;326,9;271,4;5678;5,6
